"president_number","president","term_number","term_start","term_end","poll_start","poll_end","polling_institute","approval","disapproval","no_opinion","sample_size"
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-08-07,2008-08-10,"Gallup Organization",33,61,6,1009
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-31,2008-08-05,"CBS News",25,66,9,1034
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-31,2008-08-04,"Time / Abt SRBI",29,66,5,1502
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-31,2008-07-31,"WG / New Models",31,64,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-25,2008-07-28,"Gallup / USA Today",32,65,3,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-23,2008-07-27,"Pew",27,68,5,1503
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-22,2008-07-23,"Fox / OpinDynamics",27,66,7,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-18,2008-07-21,"NBC News/Wall Street Journal",30,64,6,1074
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-16,2008-07-19,"American Research Group",21,72,7,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-07,2008-07-14,"CBS News / New York Times",28,65,7,1796
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-08,2008-07-13,"Quinnipiac University",26,67,6,1725
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-10,2008-07-13,"ABC News / Washington Post",28,69,3,1119
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-10,2008-07-13,"Gallup Organization",31,61,8,1016
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-07-09,2008-07-10,"Newsweek",28,63,9,1209
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-28,2008-06-30,"WG / New Models",32,64,4,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-26,2008-06-29,"CNN",30,68,2,1026
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-22,2008-06-25,"Democracy Corps",34,61,5,2008
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-19,2008-06-23,"LATimes",23,73,4,1233
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-15,2008-06-19,"Gallup / USA Today",28,68,4,1625
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-16,2008-06-19,"American Research Group",25,71,4,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-17,2008-06-18,"Fox / OpinDynamics",29,64,7,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-12,2008-06-15,"ABC News / Washington Post",29,68,3,1125
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-09,2008-06-12,"Gallup Organization",30,64,6,822
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-06,2008-06-09,"NBC News/Wall Street Journal",28,66,6,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-04,2008-06-08,"Harris",24,75,1,1001
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-06-04,2008-06-05,"CNN",32,65,2,1035
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-30,2008-06-03,"CBS News",25,67,8,1038
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-30,2008-06-01,"Pew",27,61,12,3615
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-30,2008-06-01,"Gallup Organization",28,68,4,1012
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-30,2008-06-01,"Gallup / USA Today",28,68,4,1012
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-31,2008-06-01,"WG / New Models",32,63,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-16,2008-05-19,"American Research Group",28,69,3,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-08,2008-05-12,"Quinnipiac University",28,67,5,1745
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-08,2008-05-11,"ABC News / Washington Post",31,66,2,1122
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-08,2008-05-11,"Gallup Organization",29,65,6,1017
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-01,2008-05-08,"LATimes",23,72,5,2208
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-01,2008-05-03,"Gallup / USA Today",28,67,5,1019
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-05-01,2008-05-03,"CBS News / New York Times",28,63,9,671
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-28,2008-04-30,"CNN",28,71,1,1008
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-30,2008-04-30,"WG / New Models",33,63,4,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-28,2008-04-29,"Fox / OpinDynamics",32,60,8,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-25,2008-04-28,"NBC News/Wall Street Journal",27,66,7,1107
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-25,2008-04-28,"CBS News / New York Times",28,65,7,1065
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-23,2008-04-27,"Pew",27,65,8,1502
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-18,2008-04-20,"Gallup / USA Today",28,69,4,1016
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-16,2008-04-17,"Newsweek",28,65,7,1356
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-10,2008-04-13,"ABC News / Washington Post",33,64,2,1197
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-06,2008-04-09,"Gallup Organization",28,67,5,1021
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-04-02,2008-04-06,"Harris",26,72,2,1018
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-28,2008-04-02,"CBS News / New York Times",28,64,8,1368
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-31,2008-03-31,"WG / New Models",34,63,3,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-25,2008-03-27,"Democracy Corps",31,64,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-19,2008-03-22,"Pew",28,63,9,1503
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-18,2008-03-19,"Fox / OpinDynamics",30,60,10,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-15,2008-03-18,"CBS News",29,64,7,1067
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-14,2008-03-16,"CNN",31,67,1,1019
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-14,2008-03-16,"Gallup / USA Today",32,64,4,1025
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-07,2008-03-10,"NBC News/Wall Street Journal",32,63,5,1012
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-06,2008-03-09,"Gallup Organization",32,64,4,1012
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-03-05,2008-03-06,"Newsweek",30,61,9,1364
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-28,2008-03-02,"ABC News / Washington Post",32,66,2,1126
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-29,2008-02-29,"WG / New Models",32,64,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-20,2008-02-26,"Democracy Corps",36,59,5,1956
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-20,2008-02-24,"Pew",33,59,8,1508
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-20,2008-02-24,"CBS News / New York Times",30,64,6,1266
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-21,2008-02-24,"Gallup / USA Today",32,62,5,2021
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-16,2008-02-19,"American Research Group",19,77,4,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-11,2008-02-14,"Gallup Organization",31,65,4,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-06,2008-02-10,"Harris",29,69,3,1030
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-08,2008-02-10,"Gallup / USA Today",33,62,5,1016
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-06,2008-02-07,"Newsweek",30,60,10,1214
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-02-01,2008-02-03,"CNN",32,67,1,1192
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-30,2008-02-02,"Gallup / USA Today",34,61,5,2020
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-30,2008-02-02,"Pew",31,62,7,1502
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-30,2008-02-02,"CBS News",27,65,8,1232
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-30,2008-02-01,"ABC News / Washington Post",33,65,2,1249
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-30,2008-01-31,"Fox / OpinDynamics",33,60,7,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-18,2008-01-22,"LATimes / Bloomberg",34,62,4,1541
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-20,2008-01-22,"NBC News/Wall Street Journal",31,63,6,1008
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-19,2008-01-20,"WG / New Models",34,62,4,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-16,2008-01-19,"American Research Group",34,59,7,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-14,2008-01-17,"CNN",34,63,2,1393
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-09,2008-01-13,"Pew",31,59,10,1515
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-10,2008-01-13,"Gallup / USA Today",34,60,6,2010
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-09,2008-01-12,"CBS News / New York Times",29,62,9,1178
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-09,2008-01-12,"ABC News / Washington Post",32,66,2,1130
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-09,2008-01-10,"CNN",32,66,2,1033
43,"George W. Bush",2,2005-01-20,2009-01-20,2008-01-04,2008-01-06,"Gallup Organization",32,64,4,1023
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-19,2007-12-30,"Pew",31,60,9,1430
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-16,2007-12-19,"ABC News / Facebook",34,62,4,1142
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-18,2007-12-19,"Fox / OpinDynamics",36,57,6,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-14,2007-12-16,"Gallup / USA Today",32,65,3,1011
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-09,2007-12-12,"GWU / Battleground",38,58,4,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-05,2007-12-09,"CBS News / New York Times",28,65,7,1133
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-06,2007-12-09,"Gallup Organization",37,57,5,1027
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-06,2007-12-09,"CNN",32,66,2,1002
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-12-06,2007-12-09,"ABC News / Washington Post",33,64,3,1136
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-29,2007-12-03,"Democracy Corps",35,60,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-30,2007-12-03,"LATimes",33,61,6,1467
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-30,2007-12-03,"Harris",32,68,NA,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-30,2007-12-02,"Gallup / USA Today",34,62,4,1006
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-20,2007-11-26,"Pew",30,59,11,1399
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-16,2007-11-19,"American Research Group",31,64,5,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-11,2007-11-14,"Gallup Organization",32,61,7,1014
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-13,2007-11-14,"Fox / OpinDynamics",36,56,8,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-01,2007-11-05,"NBC News/Wall Street Journal",31,63,6,1509
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-02,2007-11-04,"CNN",34,65,1,1024
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-11-02,2007-11-04,"Gallup / USA Today",31,64,5,1024
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-29,2007-11-01,"ABC News / Washington Post",33,63,3,1131
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-23,2007-10-29,"Quinnipiac University",35,59,7,1636
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-23,2007-10-24,"Fox / OpinDynamics",35,55,9,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-17,2007-10-23,"Pew",30,63,7,2007
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-21,2007-10-23,"Democracy Corps",34,59,6,994
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-19,2007-10-22,"LATimes / Bloomberg",35,60,5,1209
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-18,2007-10-21,"American Research Group",25,67,8,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-15,2007-10-17,"Democracy Corps",39,56,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-12,2007-10-16,"CBS News",30,61,9,1282
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-12,2007-10-14,"Gallup / USA Today",32,64,3,1009
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-12,2007-10-14,"CNN",36,61,3,1212
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-09,2007-10-10,"Fox / OpinDynamics",35,56,9,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-05,2007-10-08,"Harris",27,72,1,1003
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-10-04,2007-10-07,"Gallup Organization",32,64,4,1010
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-27,2007-09-30,"ABC News / Washington Post",33,63,3,1114
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-25,2007-09-26,"Fox / OpinDynamics",34,58,8,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-18,2007-09-21,"American Research Group",34,60,6,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-16,2007-09-18,"Democracy Corps",39,57,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-12,2007-09-16,"Pew",31,59,10,1501
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-14,2007-09-16,"Gallup Organization",36,62,2,1010
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-14,2007-09-16,"CBS News",29,64,7,706
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-11,2007-09-12,"Fox / OpinDynamics",37,58,6,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-07,2007-09-10,"NBC News/Wall Street Journal",33,61,6,1002
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-04,2007-09-09,"CBS News / New York Times",30,64,6,1263
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-07,2007-09-09,"Harris",31,67,2,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-07,2007-09-09,"CNN",36,61,3,1017
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-04,2007-09-08,"CBS News / New York Times",30,64,6,1035
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-07,2007-09-08,"Gallup / USA Today",33,62,5,1028
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-09-04,2007-09-07,"ABC News / Washington Post",33,64,3,1002
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-21,2007-08-22,"Fox / OpinDynamics",33,56,11,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-18,2007-08-21,"American Research Group",28,65,7,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-01,2007-08-18,"Pew",31,59,10,3002
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-13,2007-08-16,"Gallup Organization",32,63,5,1019
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-07,2007-08-13,"Quinnipiac University",29,64,7,1545
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-08,2007-08-12,"CBS News",29,65,6,1214
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-06,2007-08-08,"CNN / ORC",36,61,3,1029
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-03,2007-08-05,"Gallup / USA Today",34,62,4,1012
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-08-01,2007-08-02,"Newsweek",29,63,8,1002
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-25,2007-07-29,"Pew",29,61,10,1503
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-25,2007-07-29,"Democracy Corps",36,60,4,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-20,2007-07-22,"CBS News / New York Times",30,62,8,889
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-18,2007-07-21,"ABC News / Washington Post",33,65,2,1125
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-18,2007-07-19,"Fox / OpinDynamics",32,61,7,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-15,2007-07-18,"GWU / Battleground",35,61,4,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-09,2007-07-17,"CBS News / New York Times",29,64,7,1554
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-12,2007-07-15,"Gallup Organization",31,63,6,1001
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-11,2007-07-12,"Newsweek",29,64,7,1003
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-06,2007-07-09,"Harris",26,73,1,1003
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-06,2007-07-08,"Gallup / USA Today",29,66,5,1014
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-07-02,2007-07-03,"Newsweek",26,65,9,1002
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-26,2007-06-28,"CBS News",27,65,8,836
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-27,2007-06-28,"Fox / OpinDynamics",31,60,9,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-22,2007-06-24,"CNN / ORC",32,66,3,1029
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-18,2007-06-21,"American Research Group",27,67,6,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-18,2007-06-19,"Newsweek",26,65,9,1001
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-11,2007-06-14,"Gallup Organization",32,65,3,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-05,2007-06-11,"Quinnipiac University",28,65,7,1711
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-08,2007-06-11,"NBC News/Wall Street Journal",29,66,5,1008
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-07,2007-06-10,"LATimes",34,62,4,1183
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-05,2007-06-06,"Fox / OpinDynamics",34,57,9,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-30,2007-06-03,"Pew",29,61,10,1503
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-06-01,2007-06-03,"Gallup / USA Today",32,62,6,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-29,2007-06-01,"ABC News / Washington Post",35,62,3,1205
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-29,2007-05-31,"Democracy Corps",35,60,5,1000
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-18,2007-05-23,"CBS News / New York Times",30,63,7,1125
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-04,2007-05-07,"CNN / ORC",38,61,1,1028
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-04,2007-05-06,"Gallup / USA Today",34,63,3,1010
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-05-02,2007-05-03,"Newsweek",28,64,8,1001
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-25,2007-05-01,"Quinnipiac University",35,60,6,1166
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-26,2007-05-01,"WNBC / Marist",33,61,6,1003
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-20,2007-04-24,"CBS News / New York Times",32,61,7,1052
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-20,2007-04-23,"Harris",29,70,2,1001
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-20,2007-04-23,"NBC News/Wall Street Journal",35,60,5,1004
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-18,2007-04-22,"Pew",35,57,8,1508
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-17,2007-04-18,"Fox / OpinDynamics",38,54,8,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-12,2007-04-15,"ABC News / Washington Post",35,63,2,1141
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-13,2007-04-15,"Gallup / USA Today",36,60,4,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-09,2007-04-12,"CBS News",31,61,8,994
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-05,2007-04-09,"Time / SRBI",33,59,8,1281
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-05,2007-04-09,"LATimes",36,62,2,1373
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-04-02,2007-04-05,"Gallup / USA Today",38,58,4,1008
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-27,2007-03-28,"Fox / OpinDynamics",33,61,6,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-26,2007-03-27,"CBS News",30,64,6,831
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-23,2007-03-26,"Time / SRBI",33,60,7,1264
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-20,2007-03-25,"Democracy Corps",37,58,5,1526
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-21,2007-03-25,"PSRA / Pew",33,58,9,1503
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-23,2007-03-25,"Gallup / USA Today",34,62,4,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-18,2007-03-21,"American Research Group",32,63,5,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-14,2007-03-16,"PSRA / Newsweek",30,60,10,1001
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-14,2007-03-15,"Newsweek",33,60,7,1004
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-07,2007-03-14,"Democracy Corps",41,55,4,1207
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-11,2007-03-14,"Gallup Organization",35,61,4,1009
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-09,2007-03-12,"Time / SRBI",32,61,7,1918
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-03,2007-03-11,"LATimes",37,61,2,2269
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-07,2007-03-11,"CBS News / New York Times",34,58,8,1362
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-09,2007-03-11,"CNN / ORC",37,56,7,1027
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-02,2007-03-05,"NBC News/Wall Street Journal",35,60,5,1007
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-03-02,2007-03-04,"Gallup / USA Today",33,63,4,1010
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-28,2007-03-01,"PSRA / Newsweek",31,61,8,1202
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-27,2007-02-28,"Fox / OpinDynamics",34,57,8,900
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-23,2007-02-27,"CBS News / New York Times",29,61,10,1281
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-23,2007-02-26,"Time / SRBI",34,60,6,1144
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-22,2007-02-25,"ABC News / Washington Post",36,62,2,1082
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-18,2007-02-21,"American Research Group",39,56,5,1100
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-13,2007-02-19,"Quinnipiac University",34,60,6,1536
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-15,2007-02-19,"Democracy Corps",38,57,5,1014
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-12,2007-02-15,"WNBC / Marist",35,58,7,1219
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-01,2007-02-13,"Pew",33,57,10,1502
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-07,2007-02-11,"PSRA / Pew",33,56,11,1509
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-08,2007-02-11,"CBS News",32,59,9,1142
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-09,2007-02-11,"Gallup Organization",37,59,3,1006
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-09,2007-02-11,"Gallup / USA Today",37,59,3,1006
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-02,2007-02-05,"Harris",32,67,1,1004
43,"George W. Bush",2,2005-01-20,2009-01-20,2007-02-01,2007-02-04,"Gallup Organization",32,65,4,1007
